,funding_total_usd,country_code,funding_rounds,time_between_first_last_funding,days_in_business,status,Industry_Group_Biotechnology,Industry_Group_Commerce and Shopping,Industry_Group_Community and Lifestyle,Industry_Group_Health Care,Industry_Group_Information Technology,Industry_Group_Internet Services,Industry_Group_Other,Industry_Group_Software
18272,50000000,USA,1,0,7668,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18273,17000,USA,1,0,1459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18274,13000000,USA,3,263,1093,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18275,250000,USA,1,0,1459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18276,125000,Other,1,0,2189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18277,39105997,USA,5,1797,4015,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18278,9030000,USA,2,886,2189,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18279,500000,USA,1,0,4266,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18280,1050000,Other,3,373,1459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18281,1250000,Other,2,257,1269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18282,100000,USA,1,0,2189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18283,97500,USA,1,0,2415,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18284,4500000,USA,1,0,2221,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18285,12123837,USA,4,340,1765,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18286,1500000,USA,1,0,1093,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18287,700000,USA,1,0,1977,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18288,5000000,USA,1,0,3262,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18289,837165,Other,1,0,1459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18290,405528,Other,1,0,2189,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18291,44500000,USA,5,672,2189,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18292,825000,Other,1,0,2920,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18293,50989765,USA,5,2233,3650,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18294,9500000,Other,1,0,2920,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18295,2500000,USA,1,0,1459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18296,225889,USA,1,0,608,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18297,4545454,Other,1,0,4015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18298,1270189,USA,2,823,4015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18299,675000,Other,2,116,2860,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18300,26000000,USA,1,0,1644,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18301,750000,USA,1,0,2495,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18302,3529175,USA,2,206,3042,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18303,53000,USA,2,212,2342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18304,1000000,USA,1,0,397,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18305,600000,USA,1,0,3469,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18306,10999990,USA,2,860,2158,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18307,46400000,Other,1,0,3438,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18308,600000,USA,2,457,1055,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18309,656250,USA,1,0,1730,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18310,376605,Other,1,0,1134,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18311,4136359,Other,3,608,1551,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18312,2095000,USA,3,983,1459,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18313,240000,Other,1,0,1149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18314,100000,Other,1,0,1124,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18315,6000000,USA,1,0,1301,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18316,8928808,Other,2,415,4746,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18317,500000,USA,1,0,638,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18318,355398,USA,1,0,1093,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18319,781000,USA,1,0,463,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18320,2700000,Other,1,0,2920,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18321,100000,Other,1,0,909,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18322,374546,Other,1,0,2585,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18323,4500000,USA,3,574,1765,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18324,40000,Other,1,0,1459,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18325,4970000,USA,5,1227,1453,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18326,2698918,Other,1,0,1824,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18327,465000,Other,1,0,3485,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18328,200000,USA,1,0,1124,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18329,282019,Other,2,325,994,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18330,1788830,Other,2,303,1185,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18331,1995326,Other,1,0,2189,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18332,717888,Other,1,0,1093,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18333,653911,Other,3,234,887,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18334,86928000,Other,1,0,1642,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18335,57000000,USA,2,215,1093,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18336,3500000,Other,1,0,5476,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18337,50723650,USA,3,443,2920,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18338,18878570,USA,3,598,1824,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18339,3000000,USA,1,0,2189,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18340,11000000,USA,3,1864,4746,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18341,388852,Other,2,597,1215,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18342,343992,Other,1,0,941,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18343,4400000,Other,1,0,1549,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18344,34400000,USA,3,1863,3285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18345,29912221,USA,3,1406,1855,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18346,10000000,USA,1,0,1093,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18347,30000000,USA,2,2335,5837,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18348,75000000,USA,4,1390,4015,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18349,35000,USA,1,0,2189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18350,100000,USA,1,0,727,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18351,6000000,USA,2,482,5476,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18352,100000,USA,1,0,7668,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18353,3000000,USA,2,963,1246,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18354,18150,USA,1,0,1824,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18355,2518753,USA,1,0,3285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18356,5987460,USA,2,687,3285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18357,10000000,Other,4,818,1793,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18358,4100000,USA,1,0,1947,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18359,98900000,USA,3,823,5356,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18360,2275000,USA,3,619,1824,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18361,9055000,USA,5,1615,2337,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18362,300000,Other,1,0,868,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18363,33378639,Other,5,560,2920,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18364,27500000,Other,1,0,483,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18365,9878889,USA,3,1773,4381,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18366,1500000,USA,1,0,3285,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18367,275000000,USA,2,755,1421,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18368,75000,USA,1,0,2920,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18369,4451670,Other,2,2283,2571,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18370,6000000,USA,2,1038,2523,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18371,15600000,USA,1,0,4015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18372,2250000,USA,1,0,5842,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18373,34213869,USA,4,996,2069,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18374,40000000,Other,4,1901,4381,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18375,18734312,USA,3,928,6207,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18376,6510027,USA,3,1575,3347,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18377,250000,USA,1,0,1248,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18378,39999998,USA,6,2025,3285,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18379,2106600,Other,1,0,2413,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18380,100000,USA,1,0,1765,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18381,1442949,USA,2,411,1215,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18382,40000000,Other,2,489,3378,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18383,500000,USA,1,0,1704,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18384,350000,USA,1,0,3104,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18385,1600000,Other,1,0,1459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18386,3500000,USA,1,0,1741,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18387,20000,USA,1,0,1459,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18388,1500000,USA,1,0,1824,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18389,3438286,Other,1,0,3388,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18390,1050000,Other,3,250,770,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18391,1500000,Other,1,0,3212,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18392,5000000,Other,1,0,2511,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18393,25000,USA,1,0,608,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18394,120000,Other,1,0,1694,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18395,2000000,USA,2,395,1843,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18396,3500000,Other,3,602,2189,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18397,3879600,Other,1,0,2554,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18398,40000,Other,1,0,758,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18399,542160,USA,2,22,596,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18400,104791,Other,2,1369,1093,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18401,265100006,USA,4,560,1850,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18402,10000000,USA,1,0,2554,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18403,550000,USA,3,548,2668,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18404,813000,USA,4,563,2373,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18405,888840,Other,1,0,1700,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18406,5500000,Other,1,0,2380,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18407,3569519,USA,1,0,3650,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18408,3484698,Other,3,1183,2189,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18409,675000,USA,1,0,4746,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18410,70550150,USA,3,656,1824,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18411,27901875,USA,4,1489,2920,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18412,120000000,Other,1,0,3407,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18413,2650000,USA,1,0,1673,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18414,8000000,USA,2,519,2830,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18415,6481871,USA,3,833,2189,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18416,3901051,USA,3,1474,5842,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18417,4500000,USA,1,0,2707,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18418,1340000,USA,1,0,3677,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18419,15000000,USA,2,1190,4746,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18420,268000,USA,1,0,2342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18421,27000,Other,1,0,1824,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18422,6000000,Other,2,945,2099,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18423,4160000,Other,2,41,2676,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18424,418001,Other,1,0,1824,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18425,500000,USA,2,512,912,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18426,10000000,USA,2,246,1093,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18427,3713582,USA,2,946,2920,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18428,3301826,Other,1,0,1590,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18429,6600000,Other,1,0,3666,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18430,17199997,USA,3,1663,5295,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18431,350000,Other,1,0,1765,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18432,100000,Other,1,0,881,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18433,23000000,USA,4,2484,4687,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18434,500000,USA,2,513,1632,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18435,125000,USA,2,0,1093,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18436,13800000,USA,3,353,1459,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18437,44000000,USA,3,933,4381,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18438,28450000,USA,3,1066,2920,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18439,1000000,USA,1,0,1277,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18440,37000000,USA,1,0,1512,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18441,9000000,USA,1,0,3121,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18442,9000000,USA,1,0,5111,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18443,11000000,USA,1,0,3708,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18444,7999997,USA,2,492,1038,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18445,4438311,USA,2,48,4015,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18446,135826373,USA,4,2496,5111,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18447,325000,USA,1,0,498,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18448,1000000,USA,1,0,1824,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18449,6100100,USA,2,262,1824,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18450,2446977,Other,1,0,1679,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18451,67500000,USA,4,1899,4015,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18452,14000000,USA,1,0,694,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18453,6000000,Other,2,2570,5842,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18454,750000,USA,1,0,547,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18455,13115002,USA,2,1554,2169,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18456,514640,Other,1,0,4746,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18457,26252441,Other,4,513,2951,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18458,1568912,USA,1,0,469,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18459,40000,Other,1,0,1459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18460,2500000,Other,1,0,3002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18461,500000,USA,1,0,2542,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18462,2000000,Other,1,0,2700,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18463,1840,Other,1,0,1201,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18464,11000000,USA,1,0,1824,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18465,5034690,Other,1,0,1045,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18466,1480000,USA,2,796,2554,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18467,90200000,USA,6,995,4015,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18468,8600000,Other,2,210,1899,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18469,112500,USA,2,109,1386,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18470,5500000,USA,1,0,942,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18471,4000000,USA,1,0,2189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18472,34230131,USA,2,3388,5842,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18473,2400000,Other,1,0,1824,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18474,102400000,Other,2,558,5842,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18475,15600000,Other,4,724,1637,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18476,600000,USA,1,0,1977,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18477,1000000,USA,1,0,619,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18478,91081806,USA,4,2928,5476,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18479,3850000,USA,2,218,2189,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18480,600000,USA,1,0,3353,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18481,2026500,Other,2,1205,2920,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18482,16500,USA,1,0,547,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18483,5000000,USA,1,0,6207,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18484,328069,Other,1,0,1084,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18485,43775000,USA,3,840,2554,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18486,250000,USA,1,0,1338,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18487,3691750,Other,1,0,4845,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18488,15000000,Other,1,0,3159,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18489,1872964,Other,1,0,881,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18490,21000000,USA,1,0,6207,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18491,1600000,Other,1,0,535,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18492,75741652,Other,3,1415,2920,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18493,450000,USA,1,0,2189,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18494,1971350,Other,1,0,659,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18495,25000,USA,1,0,1287,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
18496,200000000,Other,1,0,611,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18497,3320000,USA,2,9,2038,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18498,1230000,Other,1,0,1093,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18499,45000000,USA,3,1798,3650,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18500,5256683,Other,2,436,942,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18501,21000000,USA,1,0,2189,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18502,150000,USA,1,0,1751,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18503,332500000,USA,6,1766,1459,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18504,3798067,Other,5,418,2515,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
18505,2190000,USA,3,688,5111,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18506,103000000,USA,1,0,7668,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18507,40000,Other,1,0,888,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18508,85000,USA,3,385,1093,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18509,1170000,USA,2,798,3285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18510,177950,USA,1,0,4381,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18511,17780090,Other,2,750,2284,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18512,22000000,Other,1,0,2422,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18513,4800000,USA,1,0,597,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18514,20521346,Other,3,1179,2189,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
18515,9300000,USA,4,744,1459,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18516,10400000,Other,1,0,2536,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18517,90000000,USA,2,903,1824,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18518,69000000,USA,5,2793,6541,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18519,18700000,USA,2,428,1252,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18520,1013190,Other,1,0,4381,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18521,1338000,USA,1,0,2916,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18522,10305802,USA,2,0,8398,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18523,450000,USA,1,0,1459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18524,6257937,Other,1,0,1338,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18525,41250,Other,1,0,728,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
18526,20352,Other,1,0,527,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18527,11700000,Other,1,0,2189,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18528,5202758,USA,1,0,3285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18529,2817781,USA,3,473,2646,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18530,20150000,USA,2,607,4746,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18531,235000,Other,1,0,2189,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18532,7843200,Other,1,0,5476,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18533,20000000,Other,1,0,1824,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18534,6000000,USA,2,1612,3285,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18535,3330000,Other,2,110,5842,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18536,100,USA,1,0,594,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18537,700000,Other,2,104,1307,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18538,43751752,USA,1,0,2031,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18539,100000,Other,1,0,1093,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18540,1225000,USA,1,0,6572,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18541,22570114,Other,1,0,3393,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18542,3000000,Other,1,0,4015,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18543,1331000,USA,1,0,3650,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18544,2800000,Other,1,0,4381,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
